Label,Japanese,English,Notes
STR_DE_38F2,かたいからて゛みをまもり,かたいからて゛みをまもり,
STR_DE_3904,\,\,
STR_DE_390B,ほ゛うき゛ょりょくをあけ゛る,ほ゛うき゛ょりょくをあけ゛る,
STR_DE_3921,とくしゅけいタ゛メーシ゛,とくしゅけいタ゛メーシ゛,
STR_DE_3933,\,\,
STR_DE_393A,てきせ゛んたいにタ゛メーシ゛,てきせ゛んたいにタ゛メーシ゛,
STR_DE_3950,とくしゅけいタ゛メーシ゛,とくしゅけいタ゛メーシ゛,
STR_DE_3962,\,\,
STR_DE_3969,はけ゛しいて゛んきて゛こうけ゛き,はけ゛しいて゛んきて゛こうけ゛き,
STR_DE_3981,すは゛やさけいタ゛メーシ゛,すは゛やさけいタ゛メーシ゛,
STR_DE_3994,\,\,
STR_DE_399B,きょうれつな とっしんこうけ゛き,きょうれつな とっしんこうけ゛き,
STR_DE_39B3,すは゛やさけいタ゛メーシ゛,すは゛やさけいタ゛メーシ゛,
STR_DE_39C6,\,\,
STR_DE_39CD,きょうれつな たいあたりこうけ゛き,きょうれつな たいあたりこうけ゛き,
STR_DE_39E6,すは゛やさけいタ゛メーシ゛,すは゛やさけいタ゛メーシ゛,
STR_DE_39F9,\,\,
STR_DE_3A00,マッハのはやさて゛ たいあたり,マッハのはやさて゛ たいあたり,
STR_DE_3A17,すは゛やくかいてんして,すは゛やくかいてんして,
STR_DE_3A28,\,\,
STR_DE_3A2F,てきのこうけ゛きをかわす,てきのこうけ゛きをかわす,
STR_DE_3A43,みみさ゛わりなはねのおとて゛,みみさ゛わりなはねのおとて゛,
STR_DE_3A57,\,\,
STR_DE_3A5E,ほ゛うき゛ょりょくをさけ゛る,ほ゛うき゛ょりょくをさけ゛る,
STR_DE_3A74,こうけ゛きけいタ゛メーシ゛,こうけ゛きけいタ゛メーシ゛,
STR_DE_3A87,\,\,
STR_DE_3A8E,れんそ゛くて゛かみついてこうけ゛き,れんそ゛くて゛かみついてこうけ゛き,
STR_DE_3AA7,こうけ゛きけいタ゛メーシ゛,こうけ゛きけいタ゛メーシ゛,
STR_DE_3ABA,\,\,
STR_DE_3AC1,きょたいて゛てきをおしつふ゛す,きょたいて゛てきをおしつふ゛す,
STR_DE_3AD8,きれいな くうきて゛,きれいな くうきて゛,
STR_DE_3AE8,\,\,
STR_DE_3AEF,し゛ょうたいいし゛ょうをかいふく,し゛ょうたいいし゛ょうをかいふく,
STR_DE_3B07,ハ゛ス゛ーカて゛こうけ゛き,ハ゛ス゛ーカて゛こうけ゛き,
STR_DE_3B1A,\,\,
STR_DE_3B21,と゛んなてきにも50のタ゛メーシ゛,と゛んなてきにも50のタ゛メーシ゛,
STR_DE_3B3A,とくしゅけいタ゛メーシ゛,とくしゅけいタ゛メーシ゛,
STR_DE_3B4C,\,\,
STR_DE_3B53,ほのおのうす゛て゛ こうけ゛き,ほのおのうす゛て゛ こうけ゛き,
STR_DE_3B6A,リミッターをかいし゛ょして,リミッターをかいし゛ょして,
STR_DE_3B7D,\,\,
STR_DE_3B84,ステータスをアッフ゜,ステータスをアッフ゜,
STR_DE_3B96,まふ゛しいひかりをはなち、,まふ゛しいひかりをはなち、,
STR_DE_3BA9,\,\,
STR_DE_3BB0,てき1たいをこんらんさせる,てき1たいをこんらんさせる,
STR_DE_3BC5,フ゛ラックホールをはっせいさせ,フ゛ラックホールをはっせいさせ,
STR_DE_3BDA,\,\,
STR_DE_3BE1,とは゛すこうけ゛きをすいとる,とは゛すこうけ゛きをすいとる,
STR_DE_3BF7,みかたをテ゛ータかして,みかたをテ゛ータかして,
STR_DE_3C08,\,\,
STR_DE_3C0F,せんとうからにけ゛る,せんとうからにけ゛る,
STR_DE_3C21,からた゛のいろをまわりに,からた゛のいろをまわりに,
STR_DE_3C33,\,\,
STR_DE_3C3A,とけこませて、こうけ゛きをさける,とけこませて、こうけ゛きをさける,
STR_DE_3C52,し゛ふ゛んのフィールト゛と,し゛ふ゛んのフィールト゛と,
STR_DE_3C65,\,\,
STR_DE_3C6C,てきのフィールト゛をチェンシ゛,てきのフィールト゛をチェンシ゛,
STR_DE_3C83,てきのステータスをランタ゛ムて゛,てきのステータスをランタ゛ムて゛,
STR_DE_3C99,\,\,
STR_DE_3CA0,かえることか゛て゛きる,かえることか゛て゛きる,
STR_DE_3CB3,はったりをかまして,はったりをかまして,
STR_DE_3CC2,\,\,
STR_DE_3CC9,てき1たいをひるませる,てき1たいをひるませる,
STR_DE_3CDC,ほ゛うか゛いて゛んは゜て゛,ほ゛うか゛いて゛んは゜て゛,
STR_DE_3CEF,\,\,
STR_DE_3CF6,とくしゅたいせいを える,とくしゅたいせいを える,
STR_DE_3D0A,しぬマネをして、てきから,しぬマネをして、てきから,
STR_DE_3D1C,\,\,
STR_DE_3D23,こうけ゛きされなくなる,こうけ゛きされなくなる,
,,,(Bug encyclopedia entries) – Using vwf already.
STR_DF_DB0,1まいのきんそ゛くからうまれた,Born from a single piece of\metal. Great at body tackle\attacks.\,
STR_DF_DC5,\,,
STR_DF_DCC,たいあたりこうけ゛きか゛とくい,,
STR_DF_DE3,おおきなくちて゛すいこんた゛り,Uses its big mouth for suc-\tion and to stick onto\things.\,
STR_DF_DF8,\,,
STR_DF_DFF,はりついたりて゛きる,,
STR_DF_E11,ネットを さまよっている,A powerful Bug that wanders\around the Internet.\,
STR_DF_E23,\,,
STR_DF_E2A,まよいハ゛ク゛ちからは つよい,,
STR_DF_E41,まよいハ゛ク゛の しんかけい,The evolved form of the\wandering Bug. Very lazy.\,
STR_DF_E55,\,,
STR_DF_E5C,とても めんと゛くさか゛り,,
STR_DF_E71,ワイヤーのような けにおおわれ、,Covered in wire-like fur.\Bites its enemies with hard\fangs.\,
STR_DF_E87,\,,
STR_DF_E8E,かたいキハ゛て゛ てきにかみつく,,
STR_DF_EA6,かたい けにおおわれたケモノ,A beast covered in hard fur.\Lives in the dark.\,
STR_DF_EBA,\,,
STR_DF_EC1,くらやみに せいそくしている,,
STR_DF_ED7,ネットのせかいを みと゛りて゛,It plans on covering the\Internet in green.\,
STR_DF_EEC,\,,
STR_DF_EF3,おおうことを かんか゛えている,,
STR_DF_F0A,ネットのなかの あれちをみつけ,It has a nature of finding\and heading to wastelands\on the Internet.\,
STR_DF_F1F,\,,
STR_DF_F26,そこへむかう せいしつか゛ある,,
STR_DF_F3D,いわて゛こうせいされたハ゛ク゛,A Bug that has an extremely\hard body made out of rocks.\,
STR_DF_F52,\,,
STR_DF_F59,すこ゛くかたいカラタ゛をもつ,,
STR_DF_F6F,きょた゛いな いわの かたまり,A huge cluster of rocks that\manipulates stones with\ease.\,
STR_DF_F84,\,,
STR_DF_F8B,いわを し゛ゆうに あやつる,,
STR_DF_FA1,ひとなつっこい せいかくのため,"A friendly Bug. Due to its\gentle nature, it’s often\kept as a pet.\",
STR_DF_FB6,\,,
STR_DF_FBD,ヘ゜ットとしてかわれているハ゛ク゛,,
STR_DF_FD6,にもつをしっかり はこんて゛くれる,This loyal Bug is good at\carrying its owner’s\luggage.\,
STR_DF_FED,\,,
STR_DF_FF4,しゅし゛んに ちゅうし゛つなハ゛ク゛,,
STR_DF_100E,あるマスコットから うまれた,"Born from a mascot. Cute,\but selfish.\",
STR_DF_1022,\,,
STR_DF_1029,かわいらしいか゛ し゛ふ゛んかって,,
STR_DF_1042,ほしいものは かならす゛うは゛う,It’s quite greedy. Snatches\away whatever it wants.\,
STR_DF_1058,\,,
STR_DF_105F,かなり よくは゛りなヤツ,,
STR_DF_1073,しょくつふ゛つのテ゛ータか゛,A locust-like Bug that loves\plant data.\,
STR_DF_1087,\,,
STR_DF_108E,た゛いこうふ゛つなハ゛ッタハ゛ク゛,,
STR_DF_10A7,たくさんの しょくふ゛つの,It ate so much plant data\that it ended up evolving.\,
STR_DF_10BA,\,,
STR_DF_10C1,テ゛ータをたへ゛て しんかした,,
STR_DF_10D8,せ゛んしんか゛きんにくて゛,A very powerful Bug covered\entirely in muscles.\,
STR_DF_10EB,\,,
STR_DF_10F2,おおわれた、ハ゜ワフルなハ゛ク゛,,
STR_DF_110A,6ほ゜んのうて゛を つかった,It specializes in consecutive\attacks using its six arms.\,
STR_DF_111E,\,,
STR_DF_1125,れんそ゛くこうけ゛きか゛とくい,,
STR_DF_113C,ふ゛あつい きんにくて゛,It repels attacks with its\bulky muscles.\,
STR_DF_114E,\,,
STR_DF_1155,た゛け゛きを はねかえす,,
STR_DF_1169,ほ゛うえいフ゜ロク゛ラムから,An attack-focused Bug made by a Defense Program.\,
STR_DF_117D,\,,
STR_DF_1184,うまれた こうけ゛きか゛たハ゛ク゛,,
STR_DF_119D,かたいか゛いかくを もっていて,It has a hard shell that\grants it powerful defensive\power.\,
STR_DF_11B2,\,,
STR_DF_11B9,ほ゛うき゛ょりょくか゛つよい,,
STR_DF_11CF,こうけ゛きりょくか゛ たかい,It attacks with an extremely\powerful sword.\,
STR_DF_11E3,\,,
STR_DF_11EA,けんを つかって こうけ゛きする,,
STR_DF_1202,のんきな せいかくのハ゛ク゛,A carefree Bug. Good at\putting enemies to sleep.\,
STR_DF_1216,\,,
STR_DF_121D,てきを ねむらせるのか゛とくい,,
STR_DF_1234,シッホ゜をつかってのこうけ゛きや,It attack with its tail. Good\at putting enemies to sleep.\,
STR_DF_124A,\,,
STR_DF_1251,てきを ねむらせるのか゛とくい,,
STR_DF_1268,ものこ゛とすへ゛てを けいさんて゛,Its able to predict anything\through its calculations.\ ,
STR_DF_127F,\,,
STR_DF_1286,よち することか゛て゛きる,,
STR_DF_129B,カエルのようなハ゛ク゛,A Bug that looks like a frog.\It’s a late bloomer.\,
STR_DF_12AC,\,,
STR_DF_12B3,たいきは゛んせいタイフ゜,,
STR_DF_12C7,たいし゛ゅうを りようした,It uses its weight to unleash\powerful body tackle\attacks.\,
STR_DF_12DA,\,,
STR_DF_12E1,たいあたりは きょうりょく,,
STR_DF_12F6,ふた゛んは フ゜ロク゛ラムの,It’s often used for repairing\programs.\,
STR_DF_130A,\,,
STR_DF_1311,しゅうふくをしているハ゛ク゛,,
STR_DF_1327,ほ゛うき゛ょりょく し゛ゅうし,A defense-oriented Bug. It\wears a hard armor.\,
STR_DF_133C,\,,
STR_DF_1343,タイフ゜。かたいヨロイをもつ,,
STR_DF_1359,ほし゛ょと ほ゛うき゛ょか゛,"Exceptional at defense and\support, but it’s very slow.\",
STR_DF_136D,\,,
STR_DF_1374,すく゛れている。うこ゛きはおそい,,
STR_DF_138C,スヒ゜ート゛をいかしたれんそ゛く,Specializes in consecutive\attacks using its speed.\,
STR_DF_13A2,\,,
STR_DF_13A9,こうけ゛きか゛とくい,,
STR_DF_13BB,こうけ゛きりょくか゛ たかく,Specializes in charging at-tacks. It has high attack\power.\,
STR_DF_13CF,\,,
STR_DF_13D6,とっしんこうけ゛きか゛ とくい,,
STR_DF_13ED,すいちゅうにひそみ、ツメや,It lurks underwater. At-\tacks with its claws and\threads.\,
STR_DF_1400,\,,
STR_DF_1407,いとて゛こうけ゛きする,,
STR_DF_141A,れいそ゛うこから うまれたハ゛ク゛,A Bug born from a refriger-\ator. It uses the ball on\its belly to attack.\,
STR_DF_1431,\,,
STR_DF_1438,おなかのホ゛ールて゛こうけ゛き,,
STR_DF_144F,かいていに すんて゛いるハ゛ク゛,It lives under the sea. At-\tacks with its horns and\tail.\,
STR_DF_1465,\,,
STR_DF_146C,ツノやシッホ゜て゛こうけ゛きする,,
STR_DF_1484,きょうほ゛うな せいしつ,It has a ferocious nature.\Attacks with its horns and\tail.\,
STR_DF_1496,\,,
STR_DF_149D,ツノやシッホ゜て゛こうけ゛きする,,
STR_DF_14B5,きれいな みす゛を このむ,Prefers clean water. At-\tacks with the fin on its\head.\,
STR_DF_14C8,\,,
STR_DF_14CF,あたまのヒレて゛こうけ゛きする,,
STR_DF_14E6,くちから きょうりょくな,It attacks by firing a pow-\erful laser from its mouth.\,
STR_DF_14F8,\,,
STR_DF_14FF,レーサ゛ーをた゛してこうけ゛きする,,
STR_DF_1518,からた゛のいろを かえることて゛,"Changes the color of its body\to intimidate enemies, then\swallows them whole.\",
STR_DF_152E,\,,
STR_DF_1535,てきをいかくし、まるのみする,,
STR_DF_154B,いかくして てきをうこ゛けなくし,"Immobilizes foes by intimidat-\ing them, then swallows them\whole with its big mouth.\",
STR_DF_1561,\,,
STR_DF_1568,おおきなくちて゛まるのみする,,
STR_DF_157E,きょた゛いなくちをもつハ゛ク゛,A bug with a huge mouth. At-\tacks with water guns.\,
STR_DF_1593,\,,
STR_DF_159A,みす゛てっほ゜うて゛こうけ゛き,,
STR_DF_15B1,ノコキ゛リのような すると゛い,Specializes in attacks with\saw-like sharp fangs.\,
STR_DF_15C6,\,,
STR_DF_15CD,キハ゛て゛のこうけ゛きか゛とくい,,
STR_DF_15E5,ネットのおくにひそみ、つねに,It lurks in the depths of the\Internet. It’s always on\guard of its surroundings.\,
STR_DF_15F9,\,,
STR_DF_1600,まわりを けいかいしている,,
STR_DF_1615,けいかいしんか゛つよく つねに,It has a strong sense of\vigilance. It’s always moni-\toring intruders.\,
STR_DF_162A,\,,
STR_DF_1631,しんにゅうしゃを かんししている,,
STR_DF_1649,ネットないをし゛ゆうに およき゛,It swims freely around the\Internet. Specializes on\healing.\,
STR_DF_165F,\,,
STR_DF_1666,まわっている。かいふくか゛とくい,,
STR_DF_167E,ヒレや みす゛をつかった,"It specializes in attacks with\its fins and water, as well\as on healing.\",
STR_DF_1690,\,,
STR_DF_1697,こうけ゛きや かいふくか゛とくい,,
STR_DF_16AF,なか゛いヘ゛ロて゛こうけ゛きする,Uses its long tongue to at-\tack. Ends up swallowing\enemies whole sometimes.\,
STR_DF_16C5,\,,
STR_DF_16CC,まるのみする こともある,,
STR_DF_16E0,し゛ゃまものをみつけると,Uses its tongue to attack\anything that stands on its\way.\,
STR_DF_16F2,\,,
STR_DF_16F9,ヘ゛ロをつかって こうけ゛きする,,
STR_DF_1711,ちいさなかけらから うまれた,Born from small fragments.\An ordinary Bug that only\moves around.\,
STR_DF_1725,\,,
STR_DF_172C,たた゛ うこ゛いているた゛けのハ゛ク゛,,
STR_DF_1747,シ゛ャンフ゜りょくを いかした,Specializes in nimble attacks\using its jumping power.\,
STR_DF_175C,\,,
STR_DF_1763,すは゛やい こうけ゛きか゛とくい,,
STR_DF_177B,クラケ゛のように はんとうめいて゛,"It’s translucent, resembling\a jellyfish. Resists water,\electricity and so on.\",
STR_DF_1792,\,,
STR_DF_1799,みす゛や て゛んきなと゛につよい,,
STR_DF_17B1,ネットせかいを さまよいなか゛ら,It wanders around the In-\ternet world in search of\fresh food.\,
STR_DF_17C7,\,,
STR_DF_17CE,あたらしいえさを さか゛している,,
STR_DF_17E6,にらみつけや しょくしゅを,Specializes in attacks that\use glaring or tentacles.\,
STR_DF_17F9,\,,
STR_DF_1800,つかった こうけ゛きか゛とくい,,
STR_DF_1817,うまれたは゛かりのヘヒ゛か゛た,A newly-hatched snake-like\Bug. Attacks by biting.\,
STR_DF_182C,\,,
STR_DF_1833,ハ゛ク゛かみついてこうけ゛き,,
STR_DF_1849,きょうりょくな キハ゛をもつか゛,"It has powerful fangs, but\it doesn’t attack on its\own.\",
STR_DF_185F,\,,
STR_DF_1866,し゛ふ゛んからは こうけ゛きしない,,
STR_DF_187F,きょうほ゛うな せいかくて゛,It has a ferocious personal-\ity. Manipulates water to\attack.\,
STR_DF_1893,\,,
STR_DF_189A,みす゛をあやつり こうけ゛きする,,
STR_DF_18B2,かいふくや ほし゛ょてきなわさ゛,Specializes in healing and\support moves. It’s resist-\ant to water.\,
STR_DF_18C8,\,,
STR_DF_18CF,か゛とくいみす゛につよい,,
STR_DF_18E3,フ゜ロク゛ラムの はそんを,It spots corrupted pro-\grams and repairs them.\,
STR_DF_18F6,\,,
STR_DF_18FD,みつけて しゅうふくする,,
STR_DF_1911,にんけ゛んのことは゛をはなせる,It can speak human lan-\guage. Specializes in heal-\ing-oriented moves.\,
STR_DF_1926,\,,
STR_DF_192D,かいふくけいのわさ゛か゛とくい,,
STR_DF_1944,なます゛のようなハ゛ク゛,It looks like a catfish. Re-\sistant to Water and Elec-\tric.,
STR_DF_1956,\,,
STR_DF_195D,みす゛やて゛んきにつよい,,
STR_DF_1971,みし゛かいしょくしゅをつかい,Uses its small appendages to\attack with electricity.\,
STR_DF_1985,\,,
STR_DF_198C,て゛んきの こうけ゛きをする,,
STR_DF_19A2,て゛んきと みす゛をあやつる,Specializes in manipulating\water and electricity for\charging attacks.\,
STR_DF_19B6,\,,
STR_DF_19BD,とっしんこうけ゛きか゛ とくい,,
STR_DF_19D4,つよか゛っているようにみえるか゛,"It pretends to be tough to\appear stronger, but it’s\actually a very weak Bug.\",
STR_DF_19EA,\,,
STR_DF_19F1,し゛つは とてもよわいハ゛ク゛,,
STR_DF_1A08,トケ゛のウロコをはやし,Wears spiky scales to pro-\tect itself specifically.\,
STR_DF_1A19,\,,
STR_DF_1A20,し゛ふ゛んのみを まもっている,,
STR_DF_1A37,トケ゛のようなウロコにおおわれて,It’s covered in spike-like\scales. Attacks with body\tackles.\,
STR_DF_1A4D,\,,
STR_DF_1A54,いるたいあたりて゛こうけ゛き,,
STR_DF_1A6A,ヤイハ゛のようなウロコを,Slashes enemies apart using\blade-like scales.\,
STR_DF_1A7C,\,,
STR_DF_1A83,つかって てきをきりさく,,
STR_DF_1A97,すると゛いキハ゛をもつ、なそ゛の,すると゛いキハ゛をもつ、なそ゛の,
STR_DF_1AAD,\,\,
STR_DF_1AB4,ハ゛ク゛とてもめす゛らしい,ハ゛ク゛とてもめす゛らしい,
STR_DF_1AC9,いつもホ゛ーとしてるきょたいを,いつもホ゛ーとしてるきょたいを,
STR_DF_1ADE,\,\,
STR_DF_1AE5,りようした こうけ゛きか゛とくい,りようした こうけ゛きか゛とくい,
STR_DF_1AFD,ミサイルのように てきにむかって,ミサイルのように てきにむかって,
